ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location,Case Rate - Weekly (Norm),Death Rate - Weekly (Norm),Test Rate - Weekly (Norm)
60652,36,2023-09-03,2023-09-09,15.0,13413.0,34.0,30548.7,153.0,224389,348,511055.2,0.1,0.1,0,141,0.0,321.1,43907,60652-2023-36,POINT (-87.714238 41.745398),0.10625000000000001,0.0,0.04615384615384615
60652,16,2024-04-14,2024-04-20,3.0,13964.0,7.0,31803.6,0.0,0,0,0.0,0.0,0.0,0,147,0.0,334.8,43907,60652-2024-16,POINT (-87.714238 41.745398),0.021875000000000002,0.0,0.0
60652,19,2024-05-05,2024-05-11,3.0,13976.0,7.0,31830.9,0.0,0,0,0.0,0.0,0.0,0,147,0.0,334.8,43907,60652-2024-19,POINT (-87.714238 41.745398),0.021875000000000002,0.0,0.0
60653,21,2023-05-21,2023-05-27,8.0,8976.0,25.0,28074.6,811.0,210542,2537,658520.0,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-21,POINT (-87.611244 41.819261),0.078125,0.0,0.336472148541114
60653,22,2023-05-28,2023-06-03,12.0,8988.0,38.0,28112.1,661.0,211203,2067,660587.4,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-22,POINT (-87.611244 41.819261),0.11875000000000001,0.0,0.27413793103448275
60603,35,2022-08-28,2022-09-03,2.0,380.0,170.0,32368.0,20.0,11309,1704,963287.9,0.2,0.0,0,0,0.0,0.0,1174,60603-2022-35,POINT (-87.625473 41.880112),0.53125,0.0,0.22599469496021218
60603,36,2022-09-04,2022-09-10,1.0,381.0,85.0,32453.2,29.0,11338,2470,965758.1,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-36,POINT (-87.625473 41.880112),0.265625,0.0,0.3275862068965517
60603,37,2022-09-11,2022-09-17,2.0,383.0,170.0,32623.5,31.0,11369,2640,968398.6,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-37,POINT (-87.625473 41.880112),0.53125,0.0,0.3501326259946949
60603,39,2022-09-25,2022-10-01,1.0,388.0,85.0,33049.4,24.0,11416,2044,972402.0,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-39,POINT (-87.625473 41.880112),0.265625,0.0,0.27108753315649864
60603,40,2022-10-02,2022-10-08,1.0,389.0,85.0,33134.6,24.0,11440,2044,974446.3,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-40,POINT (-87.625473 41.880112),0.265625,0.0,0.27108753315649864
60603,41,2022-10-09,2022-10-15,3.0,392.0,256.0,33390.1,32.0,11472,2726,977172.1,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-41,POINT (-87.625473 41.880112),0.8,0.0,0.36153846153846153
60603,43,2022-10-23,2022-10-29,3.0,399.0,256.0,33986.4,20.0,11516,1704,980919.9,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-43,POINT (-87.625473 41.880112),0.8,0.0,0.22599469496021218
60603,44,2022-10-30,2022-11-05,0.0,399.0,0.0,33986.4,21.0,11537,1789,982708.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2022-44,POINT (-87.625473 41.880112),0.0,0.0,0.2372679045092838
60603,45,2022-11-06,2022-11-12,2.0,401.0,170.0,34156.7,23.0,11560,1959,984667.8,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-45,POINT (-87.625473 41.880112),0.53125,0.0,0.259814323607427
60653,23,2023-06-04,2023-06-10,6.0,8994.0,19.0,28130.9,215.0,211418,672,661259.9,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-23,POINT (-87.611244 41.819261),0.059375000000000004,0.0,0.08912466843501325
60653,26,2023-06-25,2023-07-01,3.0,9005.0,9.0,28165.3,115.0,211773,360,662370.2,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-26,POINT (-87.611244 41.819261),0.028125,0.0,0.04774535809018567
60653,27,2023-07-02,2023-07-08,1.0,9006.0,3.0,28168.4,78.0,211851,244,662614.2,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-27,POINT (-87.611244 41.819261),0.009375000000000001,0.0,0.03236074270557029
60653,28,2023-07-09,2023-07-15,5.0,9011.0,16.0,28184.0,102.0,211953,319,662933.2,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-28,POINT (-87.611244 41.819261),0.05,0.0,0.0423076923076923
60653,29,2023-07-16,2023-07-22,7.0,9018.0,22.0,28205.9,109.0,212062,341,663274.1,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-29,POINT (-87.611244 41.819261),0.06875,0.0,0.045225464190981425
60653,30,2023-07-23,2023-07-29,13.0,9031.0,41.0,28246.6,126.0,212188,394,663668.2,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-30,POINT (-87.611244 41.819261),0.12812500000000002,0.0,0.05225464190981432
60653,31,2023-07-30,2023-08-05,13.0,9044.0,41.0,28287.3,99.0,212287,310,663977.9,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-31,POINT (-87.611244 41.819261),0.12812500000000002,0.0,0.04111405835543766
60653,32,2023-08-06,2023-08-12,12.0,9056.0,38.0,28324.8,121.0,212408,378,664356.3,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-32,POINT (-87.611244 41.819261),0.11875000000000001,0.0,0.05013262599469496
60653,33,2023-08-13,2023-08-19,10.0,9066.0,31.0,28356.1,105.0,212513,328,664684.7,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-33,POINT (-87.611244 41.819261),0.096875,0.0,0.043501326259946946
60653,34,2023-08-20,2023-08-26,17.0,9083.0,53.0,28409.2,161.0,212674,504,665188.3,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-34,POINT (-87.611244 41.819261),0.16562500000000002,0.0,0.06684350132625994
60653,35,2023-08-27,2023-09-02,15.0,9098.0,47.0,28456.1,152.0,212826,475,665663.7,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-35,POINT (-87.611244 41.819261),0.146875,0.0,0.06299734748010609
60653,36,2023-09-03,2023-09-09,13.0,9111.0,41.0,28496.8,195.0,213021,610,666273.6,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-36,POINT (-87.611244 41.819261),0.12812500000000002,0.0,0.08090185676392572
60653,37,2023-09-10,2023-09-16,16.0,9127.0,50.0,28546.9,162.0,213183,507,666780.3,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-37,POINT (-87.611244 41.819261),0.15625,0.0,0.06724137931034482
60653,38,2023-09-17,2023-09-23,24.0,9151.0,75.0,28621.9,165.0,213348,516,667296.4,0.2,0.0,0,103,0.0,322.2,31972,60653-2023-38,POINT (-87.611244 41.819261),0.234375,0.0,0.06843501326259946
60653,39,2023-09-24,2023-09-30,11.0,9162.0,34.0,28656.3,162.0,213510,507,667803.1,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-39,POINT (-87.611244 41.819261),0.10625000000000001,0.0,0.06724137931034482
60653,40,2023-10-01,2023-10-07,6.0,9168.0,19.0,28675.1,140.0,213650,438,668241.0,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-40,POINT (-87.611244 41.819261),0.059375000000000004,0.0,0.05809018567639257
60653,41,2023-10-08,2023-10-14,10.0,9178.0,31.0,28706.4,143.0,213793,447,668688.2,0.0,0.0,0,103,0.0,322.2,31972,60653-2023-41,POINT (-87.611244 41.819261),0.096875,0.0,0.05928381962864721
60653,42,2023-10-15,2023-10-21,15.0,9193.0,47.0,28753.3,151.0,213944,472,669160.5,0.1,0.0,0,103,0.0,322.2,31972,60653-2023-42,POINT (-87.611244 41.819261),0.146875,0.0,0.06259946949602122
60657,18,2023-04-30,2023-05-06,22.0,19285.0,31.0,27529.5,432.0,372182,617,531293.9,0.0,0.1,0,65,0.0,92.8,70052,60657-2023-18,POINT (-87.658216 41.939715),0.096875,0.0,0.08183023872679045
60657,29,2023-07-16,2023-07-22,8.0,19401.0,11.0,27695.1,72.0,374212,103,534191.7,0.1,0.1,0,65,0.0,92.8,70052,60657-2023-29,POINT (-87.658216 41.939715),0.034375,0.0,0.013660477453580901
60657,30,2023-07-23,2023-07-29,6.0,19407.0,9.0,27703.7,68.0,374280,97,534288.8,0.1,0.1,0,65,0.0,92.8,70052,60657-2023-30,POINT (-87.658216 41.939715),0.028125,0.0,0.01286472148541114
60657,31,2023-07-30,2023-08-05,12.0,19419.0,17.0,27720.8,68.0,374348,97,534385.9,0.1,0.1,0,65,0.0,92.8,70052,60657-2023-31,POINT (-87.658216 41.939715),0.053125000000000006,0.0,0.01286472148541114
60657,32,2023-08-06,2023-08-12,21.0,19440.0,30.0,27750.8,88.0,374436,126,534511.5,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-32,POINT (-87.658216 41.939715),0.09375,0.0,0.016710875331564984
60657,33,2023-08-13,2023-08-19,18.0,19458.0,26.0,27776.5,126.0,374562,180,534691.4,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-33,POINT (-87.658216 41.939715),0.08125,0.0,0.023872679045092837
60657,34,2023-08-20,2023-08-26,25.0,19483.0,36.0,27812.2,127.0,374689,181,534872.7,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-34,POINT (-87.658216 41.939715),0.1125,0.0,0.024005305039787796
60603,46,2022-11-13,2022-11-19,2.0,403.0,170.0,34327.1,25.0,11585,2130,986797.3,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-46,POINT (-87.625473 41.880112),0.53125,0.0,0.2824933687002652
60603,47,2022-11-20,2022-11-26,2.0,405.0,170.0,34497.4,20.0,11605,1704,988500.9,0.2,0.0,0,0,0.0,0.0,1174,60603-2022-47,POINT (-87.625473 41.880112),0.53125,0.0,0.22599469496021218
60603,48,2022-11-27,2022-12-03,1.0,406.0,85.0,34582.6,21.0,11626,1789,990289.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2022-48,POINT (-87.625473 41.880112),0.265625,0.0,0.2372679045092838
60657,35,2023-08-27,2023-09-02,30.0,19513.0,43.0,27855.0,149.0,374838,213,535085.4,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-35,POINT (-87.658216 41.939715),0.134375,0.0,0.028249336870026523
60657,36,2023-09-03,2023-09-09,27.0,19540.0,38.0,27893.6,132.0,374970,188,535273.8,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-36,POINT (-87.658216 41.939715),0.11875000000000001,0.0,0.024933687002652517
60657,37,2023-09-10,2023-09-16,26.0,19566.0,37.0,27930.7,131.0,375101,187,535460.8,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-37,POINT (-87.658216 41.939715),0.115625,0.0,0.024801061007957557
60657,38,2023-09-17,2023-09-23,26.0,19592.0,37.0,27967.8,150.0,375251,214,535674.9,0.2,0.1,0,65,0.0,92.8,70052,60657-2023-38,POINT (-87.658216 41.939715),0.115625,0.0,0.028381962864721482
60657,40,2023-10-01,2023-10-07,14.0,19627.0,20.0,28017.8,118.0,375498,168,536027.5,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-40,POINT (-87.658216 41.939715),0.0625,0.0,0.022281167108753313
60657,41,2023-10-08,2023-10-14,26.0,19653.0,37.0,28054.9,134.0,375632,191,536218.8,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-41,POINT (-87.658216 41.939715),0.115625,0.0,0.025331564986737398
60657,42,2023-10-15,2023-10-21,20.0,19673.0,29.0,28083.4,143.0,375775,204,536422.9,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-42,POINT (-87.658216 41.939715),0.09062500000000001,0.0,0.02705570291777188
60657,43,2023-10-22,2023-10-28,15.0,19688.0,21.0,28104.8,124.0,375899,177,536600.0,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-43,POINT (-87.658216 41.939715),0.065625,0.0,0.023474801061007956
60657,44,2023-10-29,2023-11-04,10.0,19698.0,14.0,28119.1,122.0,376021,174,536774.1,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-44,POINT (-87.658216 41.939715),0.043750000000000004,0.0,0.023076923076923075
60657,45,2023-11-05,2023-11-11,24.0,19722.0,34.0,28153.4,142.0,376163,203,536976.8,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-45,POINT (-87.658216 41.939715),0.10625000000000001,0.0,0.02692307692307692
60657,46,2023-11-12,2023-11-18,26.0,19748.0,37.0,28190.5,182.0,376345,260,537236.6,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-46,POINT (-87.658216 41.939715),0.115625,0.0,0.034482758620689655
60657,47,2023-11-19,2023-11-25,17.0,19765.0,24.0,28214.8,112.0,376457,160,537396.5,0.1,0.1,0,66,0.0,94.2,70052,60657-2023-47,POINT (-87.658216 41.939715),0.07500000000000001,0.0,0.021220159151193633
60657,48,2023-11-26,2023-12-02,38.0,19803.0,54.0,28269.0,202.0,376659,288,537684.9,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-48,POINT (-87.658216 41.939715),0.16875,0.0,0.03819628647214854
60657,49,2023-12-03,2023-12-09,35.0,19838.0,50.0,28319.0,187.0,376846,267,537951.8,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-49,POINT (-87.658216 41.939715),0.15625,0.0,0.03541114058355437
60657,50,2023-12-10,2023-12-16,48.0,19886.0,68.0,28387.5,213.0,377059,304,538255.9,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-50,POINT (-87.658216 41.939715),0.21250000000000002,0.0,0.0403183023872679
60657,51,2023-12-17,2023-12-23,42.0,19928.0,60.0,28447.4,137.0,377196,196,538451.4,0.2,0.1,0,66,0.0,94.2,70052,60657-2023-51,POINT (-87.658216 41.939715),0.1875,0.0,0.0259946949602122
60657,52,2023-12-24,2023-12-30,52.0,19980.0,74.0,28521.7,152.0,377348,217,538668.4,0.3,0.1,0,66,0.0,94.2,70052,60657-2023-52,POINT (-87.658216 41.939715),0.23125,0.0,0.028779840848806363
60657,19,2024-05-05,2024-05-11,8.0,20246.0,11.0,28901.4,0.0,0,0,0.0,0.0,0.0,0,68,0.0,97.1,70052,60657-2024-19,POINT (-87.658216 41.939715),0.034375,0.0,0.0
60660,15,2024-04-07,2024-04-13,4.0,11899.0,9.0,27517.2,0.0,0,0,0.0,0.0,0.0,0,111,0.0,256.7,43242,60660-2024-15,POINT (-87.666362 41.991062),0.028125,0.0,0.0
60660,19,2024-05-05,2024-05-11,7.0,11945.0,16.0,27623.6,0.0,0,0,0.0,0.0,0.0,0,111,0.0,256.7,43242,60660-2024-19,POINT (-87.666362 41.991062),0.05,0.0,0.0
60616,20,2024-05-12,2024-05-18,1.0,13162.0,2.0,24166.4,0.0,0,0,0.0,0.0,0.0,0,149,0.0,273.6,54464,60616-2024-20,POINT (-87.629531 41.844869),0.00625,0.0,0.0
60625,20,2024-05-12,2024-05-18,7.0,23688.0,9.0,29892.9,0.0,0,0,0.0,0.0,0.0,0,264,0.0,333.2,79243,60625-2024-20,POINT (-87.701816 41.971155),0.028125,0.0,0.0
60621,20,2024-05-12,2024-05-18,3.0,7968.0,10.0,27436.1,0.0,0,0,0.0,0.0,0.0,0,157,0.0,540.6,29042,60621-2024-20,POINT (-87.638812 41.776931),0.03125,0.0,0.0
60617,20,2024-05-12,2024-05-18,1.0,21684.0,1.0,26272.8,0.0,0,0,0.0,0.0,0.0,0,264,0.0,319.9,82534,60617-2024-20,POINT (-87.556897 41.721257),0.003125,0.0,0.0
60628,20,2024-05-12,2024-05-18,3.0,17683.0,4.0,26501.7,0.0,0,0,0.0,0.0,0.0,0,328,0.0,491.6,66724,60628-2024-20,POINT (-87.621537 41.694192),0.0125,0.0,0.0
60620,20,2024-05-12,2024-05-18,6.0,17915.0,9.0,26308.4,0.0,0,0,0.0,0.0,0.0,0,307,0.0,450.8,68096,60620-2024-20,POINT (-87.651656 41.740873),0.028125,0.0,0.0
60624,20,2024-05-12,2024-05-18,6.0,10339.0,17.0,28593.9,0.0,0,0,0.0,0.0,0.0,0,120,0.0,331.9,36158,60624-2024-20,POINT (-87.722735 41.879417),0.053125000000000006,0.0,0.0
60603,1,2023-12-31,2024-01-06,1.0,452.0,85.0,38500.9,0.0,12130,0,1033220.0,0.0,0.0,0,0,0.0,0.0,1174,60603-2023-1,POINT (-87.625473 41.880112),0.265625,0.0,0.0
60603,50,2022-12-11,2022-12-17,3.0,415.0,256.0,35349.2,22.0,11685,1874,995315.2,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-50,POINT (-87.625473 41.880112),0.8,0.0,0.2485411140583554
60603,51,2022-12-18,2022-12-24,1.0,416.0,85.0,35434.4,12.0,11697,1022,996337.3,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-51,POINT (-87.625473 41.880112),0.265625,0.0,0.13554376657824932
60603,52,2022-12-25,2022-12-31,2.0,418.0,170.0,35604.8,7.0,11704,596,996933.6,0.1,0.0,0,0,0.0,0.0,1174,60603-2022-52,POINT (-87.625473 41.880112),0.53125,0.0,0.07904509283819627
60603,10,2023-03-05,2023-03-11,1.0,426.0,85.0,36286.2,11.0,11869,937,1010988.0,0.0,0.0,0,0,0.0,0.0,1174,60603-2023-10,POINT (-87.625473 41.880112),0.265625,0.0,0.1242705570291777
60604,1,2023-12-31,2024-01-06,2.0,497.0,256.0,63555.0,0.0,15931,0,2037212.0,0.0,0.0,0,0,0.0,0.0,782,60604-2023-1,POINT (-87.629029 41.878153),0.8,0.0,0.0
60605,1,2023-12-31,2024-01-06,10.0,7939.0,36.0,28849.2,6.0,140406,22,510214.8,0.0,0.1,0,15,0.0,54.5,27519,60605-2023-1,POINT (-87.623449 41.867824),0.1125,0.0,0.0029177718832891246
60611,1,2023-12-31,2024-01-06,31.0,9747.0,96.0,30059.2,17.0,171163,52,527857.3,0.1,0.1,0,31,0.0,95.6,32426,60611-2023-1,POINT (-87.620291 41.894734),0.30000000000000004,0.0,0.00689655172413793
60606,20,2024-05-12,2024-05-18,1.0,1315.0,32.0,42405.7,0.0,0,0,0.0,0.0,0.0,0,11,0.0,354.7,3101,60606-2024-20,POINT (-87.63676 41.882634),0.1,0.0,0.0
60601,20,2024-05-12,2024-05-18,1.0,5827.0,7.0,39707.0,0.0,0,0,0.0,0.0,0.0,0,15,0.0,102.2,14675,60601-2024-20,POINT (-87.622844 41.886262),0.021875000000000002,0.0,0.0
60657,20,2024-05-12,2024-05-18,5.0,20251.0,7.0,28908.5,0.0,0,0,0.0,0.0,0.0,0,68,0.0,97.1,70052,60657-2024-20,POINT (-87.658216 41.939715),0.021875000000000002,0.0,0.0
60640,20,2024-05-12,2024-05-18,7.0,19043.0,10.0,27315.5,0.0,0,0,0.0,0.0,0.0,0,209,0.0,299.8,69715,60640-2024-20,POINT (-87.662232 41.971888),0.03125,0.0,0.0
60645,20,2024-05-12,2024-05-18,4.0,15448.0,8.0,32364.0,0.0,0,0,0.0,0.0,0.0,0,161,0.0,337.3,47732,60645-2024-20,POINT (-87.695049 42.008927),0.025,0.0,0.0
60611,20,2024-05-12,2024-05-18,5.0,9958.0,15.0,30709.9,0.0,0,0,0.0,0.0,0.0,0,31,0.0,95.6,32426,60611-2024-20,POINT (-87.620291 41.894734),0.046875,0.0,0.0
60652,20,2024-05-12,2024-05-18,2.0,13978.0,5.0,31835.5,0.0,0,0,0.0,0.0,0.0,0,147,0.0,334.8,43907,60652-2024-20,POINT (-87.714238 41.745398),0.015625,0.0,0.0
60634,20,2024-05-12,2024-05-18,5.0,27017.0,7.0,35551.0,0.0,0,0,0.0,0.0,0.0,0,265,0.0,348.7,75995,60634-2024-20,POINT (-87.797373 41.944967),0.021875000000000002,0.0,0.0
60630,20,2024-05-12,2024-05-18,6.0,17943.0,10.0,31290.1,0.0,0,0,0.0,0.0,0.0,0,207,0.0,361.0,57344,60630-2024-20,POINT (-87.759611 41.971261),0.03125,0.0,0.0
60666,20,2024-05-12,2024-05-18,0.0,23.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2024-20,POINT (-87.896371 41.979511),0.0,0.0,0.0
60610,20,2024-05-12,2024-05-18,3.0,12141.0,8.0,31115.6,0.0,0,0,0.0,0.0,0.0,0,65,0.0,166.6,39019,60610-2024-20,POINT (-87.63581 41.90455),0.025,0.0,0.0
60644,20,2024-05-12,2024-05-18,2.0,13729.0,4.0,28774.7,0.0,0,0,0.0,0.0,0.0,0,222,0.0,465.3,47712,60644-2024-20,POINT (-87.756863 41.881113),0.0125,0.0,0.0
60646,20,2024-05-12,2024-05-18,1.0,9585.0,4.0,34248.0,0.0,0,0,0.0,0.0,0.0,0,107,0.0,382.3,27987,60646-2024-20,POINT (-87.761826 41.993931),0.0125,0.0,0.0
60639,20,2024-05-12,2024-05-18,10.0,31186.0,11.0,34453.2,0.0,0,0,0.0,0.0,0.0,0,320,0.0,353.5,90517,60639-2024-20,POINT (-87.75531 41.920609),0.034375,0.0,0.0
60612,20,2024-05-12,2024-05-18,2.0,11302.0,6.0,32939.9,0.0,0,0,0.0,0.0,0.0,0,111,0.0,323.5,34311,60612-2024-20,POINT (-87.687011 41.88004),0.018750000000000003,0.0,0.0
60602,20,2024-05-12,2024-05-18,0.0,509.0,0.0,40916.4,0.0,0,0,0.0,0.0,0.0,0,3,0.0,241.2,1244,60602-2024-20,POINT (-87.628309 41.883136),0.0,0.0,0.0
60653,20,2024-05-12,2024-05-18,1.0,9597.0,3.0,30016.9,0.0,0,0,0.0,0.0,0.0,0,104,0.0,325.3,31972,60653-2024-20,POINT (-87.611244 41.819261),0.009375000000000001,0.0,0.0
60827,20,2024-05-12,2024-05-18,0.0,1327.0,0.0,4643.6,835.5,0,0,0.0,0.0,0.0,0,19,0.0,66.5,28577,60827-2024-20,POINT (-87.633087 41.650765),0.0,0.0,0.0
60636,20,2024-05-12,2024-05-18,1.0,9630.0,3.0,29904.0,0.0,0,0,0.0,0.0,0.0,0,168,0.0,521.7,32203,60636-2024-20,POINT (-87.668597 41.77599),0.009375000000000001,0.0,0.0
60656,20,2024-05-12,2024-05-18,2.0,9180.0,7.0,33286.2,0.0,0,0,0.0,0.0,0.0,0,86,0.0,311.8,27579,60656-2024-20,POINT (-87.817934 41.974566),0.021875000000000002,0.0,0.0
60647,20,2024-05-12,2024-05-18,5.0,25212.0,6.0,28810.8,0.0,0,0,0.0,0.0,0.0,0,201,0.0,229.7,87509,60647-2024-20,POINT (-87.701101 41.921058),0.018750000000000003,0.0,0.0
60609,20,2024-05-12,2024-05-18,4.0,18267.0,6.0,29704.9,0.0,0,0,0.0,0.0,0.0,0,234,0.0,380.5,61495,60609-2024-20,POINT (-87.653382 41.812017),0.018750000000000003,0.0,0.0
60631,20,2024-05-12,2024-05-18,0.0,10653.0,0.0,36076.4,0.0,0,0,0.0,0.0,0.0,0,148,0.0,501.2,29529,60631-2024-20,POINT (-87.813371 41.995019),0.0,0.0,0.0
60661,20,2024-05-12,2024-05-18,1.0,3201.0,10.0,32248.6,0.0,0,0,0.0,0.0,0.0,0,2,0.0,20.1,9926,60661-2024-20,POINT (-87.644283 41.882786),0.03125,0.0,0.0
60605,20,2024-05-12,2024-05-18,7.0,8058.0,25.0,29281.6,0.0,0,0,0.0,0.0,0.0,0,16,0.0,58.1,27519,60605-2024-20,POINT (-87.623449 41.867824),0.078125,0.0,0.0
60643,20,2024-05-12,2024-05-18,4.0,14666.0,8.0,29408.5,0.0,0,0,0.0,0.0,0.0,0,220,0.0,441.1,49870,60643-2024-20,POINT (-87.662381 41.700445),0.025,0.0,0.0
60629,20,2024-05-12,2024-05-18,4.0,36570.0,4.0,32695.6,0.0,0,0,0.0,0.0,0.0,0,365,0.0,326.3,111850,60629-2024-20,POINT (-87.711565 41.777061),0.0125,0.0,0.0
Unknown,20,2024-05-12,2024-05-18,1.0,4661.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,13,0.0,0.0,0,Unknown-2024-20,,0.0,0.0,0.0
60618,20,2024-05-12,2024-05-18,11.0,26865.0,12.0,28460.2,0.0,0,0,0.0,0.0,0.0,0,185,0.0,196.0,94395,60618-2024-20,POINT (-87.703343 41.946699),0.037500000000000006,0.0,0.0
60613,20,2024-05-12,2024-05-18,1.0,14266.0,2.0,28467.7,0.0,0,0,0.0,0.0,0.0,0,72,0.0,143.7,50113,60613-2024-20,POINT (-87.661343 41.953742),0.00625,0.0,0.0
60654,20,2024-05-12,2024-05-18,3.0,6284.0,16.0,32840.3,0.0,0,0,0.0,0.0,0.0,0,9,0.0,47.0,19135,60654-2024-20,POINT (-87.636354 41.892485),0.05,0.0,0.0
60632,20,2024-05-12,2024-05-18,5.0,27778.0,6.0,30512.2,0.0,0,0,0.0,0.0,0.0,0,270,0.0,296.6,91039,60632-2024-20,POINT (-87.711251 41.810038),0.018750000000000003,0.0,0.0
60614,20,2024-05-12,2024-05-18,8.0,20301.0,11.0,28469.5,0.0,0,0,0.0,0.0,0.0,0,126,0.0,176.7,71308,60614-2024-20,POINT (-87.652064 41.922605),0.034375,0.0,0.0
60638,20,2024-05-12,2024-05-18,1.0,19765.0,2.0,33615.7,0.0,0,0,0.0,0.0,0.0,0,211,0.0,358.9,58797,60638-2024-20,POINT (-87.771902 41.787032),0.00625,0.0,0.0
60649,20,2024-05-12,2024-05-18,3.0,11745.0,6.0,25519.3,0.0,0,0,0.0,0.0,0.0,0,230,0.0,499.7,46024,60649-2024-20,POINT (-87.571522 41.762202),0.018750000000000003,0.0,0.0
60604,20,2024-05-12,2024-05-18,0.0,504.0,0.0,64450.1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,782,60604-2024-20,POINT (-87.629029 41.878153),0.0,0.0,0.0
60655,20,2024-05-12,2024-05-18,2.0,9040.0,7.0,31384.5,0.0,0,0,0.0,0.0,0.0,0,55,0.0,190.9,28804,60655-2024-20,POINT (-87.701434 41.696456),0.021875000000000002,0.0,0.0
60619,20,2024-05-12,2024-05-18,3.0,16299.0,5.0,26607.1,0.0,0,0,0.0,0.0,0.0,0,246,0.0,401.6,61258,60619-2024-20,POINT (-87.60569 41.744737),0.015625,0.0,0.0
60642,20,2024-05-12,2024-05-18,1.0,5870.0,5.0,29058.0,0.0,0,0,0.0,0.0,0.0,0,31,0.0,153.5,20201,60642-2024-20,POINT (-87.657821 41.899935),0.015625,0.0,0.0
60623,20,2024-05-12,2024-05-18,3.0,26451.0,4.0,30764.5,0.0,0,0,0.0,0.0,0.0,0,342,0.0,397.8,85979,60623-2024-20,POINT (-87.717446 41.850321),0.0125,0.0,0.0
60608,20,2024-05-12,2024-05-18,2.0,21820.0,2.0,27548.8,0.0,0,0,0.0,0.0,0.0,0,206,0.0,260.1,79205,60608-2024-20,POINT (-87.670366 41.849879),0.00625,0.0,0.0
60660,20,2024-05-12,2024-05-18,13.0,11958.0,30.0,27653.7,0.0,0,0,0.0,0.0,0.0,0,111,0.0,256.7,43242,60660-2024-20,POINT (-87.666362 41.991062),0.09375,0.0,0.0
60622,20,2024-05-12,2024-05-18,6.0,15851.0,11.0,30024.8,0.0,0,0,0.0,0.0,0.0,0,107,0.0,202.7,52793,60622-2024-20,POINT (-87.681818 41.902762),0.034375,0.0,0.0
60659,20,2024-05-12,2024-05-18,4.0,12932.0,10.0,31489.2,0.0,0,0,0.0,0.0,0.0,0,138,0.0,336.0,41068,60659-2024-20,POINT (-87.703266 41.990803),0.03125,0.0,0.0
60633,20,2024-05-12,2024-05-18,0.0,3376.0,0.0,26229.5,0.0,0,0,0.0,0.0,0.0,0,30,0.0,233.1,12871,60633-2024-20,POINT (-87.556037 41.653147),0.0,0.0,0.0
