ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60616,12,2020-03-15,2020-03-21,11.0,14.0,20.0,25.7,69.0,80,127,146.9,0.1,0.1,0,0,0.0,0.0,54464,60616-2020-12,POINT (-87.629531 41.844869)
60666,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-11,POINT (-87.896371 41.979511)
60643,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,1.0,1,2,2.0,0.0,0.0,0,0,0.0,0.0,49870,60643-2020-10,POINT (-87.662381 41.700445)
60827,26,2021-06-27,2021-07-03,0.0,381.0,0.0,1333.2,835.5,807,0,2823.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-26,POINT (-87.633087 41.650765)
60707,33,2020-08-09,2020-08-15,27.0,504.0,63.0,1171.6,835.5,4388,0,10200.1,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-33,POINT (-87.808283 41.921777)
60609,45,2020-11-01,2020-11-07,377.0,3636.0,613.0,5912.7,2233.0,33186,3631,53965.4,0.2,0.1,2,88,3.3,143.1,61495,60609-2020-45,POINT (-87.653382 41.812017)
60609,43,2022-10-23,2022-10-29,73.0,15920.0,119.0,25888.3,2473.0,286441,4022,465795.6,0.0,0.1,0,226,0.0,367.5,61495,60609-2022-43,POINT (-87.653382 41.812017)
60610,29,2021-07-18,2021-07-24,21.0,3699.0,54.0,9480.0,1208.0,83497,3096,213990.6,0.0,0.0,0,32,0.0,82.0,39019,60610-2021-29,POINT (-87.63581 41.90455)
60617,5,2022-01-30,2022-02-05,72.0,14942.0,87.0,18104.1,5025.0,209217,6088,253491.9,0.0,0.1,1,241,1.2,292.0,82534,60617-2022-5,POINT (-87.556897 41.721257)
60606,2,2022-01-09,2022-01-15,42.0,767.0,1354.0,24734.0,454.0,23177,14640,747404.1,0.1,0.0,0,6,0.0,193.5,3101,60606-2022-2,POINT (-87.63676 41.882634)
60618,49,2021-12-05,2021-12-11,229.0,10926.0,243.0,11574.8,7314.0,240690,7748,254981.7,0.0,0.1,0,137,0.0,145.1,94395,60618-2021-49,POINT (-87.703343 41.946699)
60614,14,2023-04-02,2023-04-08,20.0,19135.0,28.0,26834.3,403.0,398114,565,558302.0,0.0,0.1,0,121,0.0,169.7,71308,60614-2023-14,POINT (-87.652064 41.922605)
60614,2,2023-01-08,2023-01-14,57.0,18622.0,80.0,26114.9,1312.0,387107,1840,542866.2,0.0,0.1,0,120,0.0,168.3,71308,60614-2023-2,POINT (-87.652064 41.922605)
60656,25,2020-06-14,2020-06-20,6.0,282.0,22.0,1022.5,313.0,2998,1135,10870.6,0.1,0.1,2,9,7.3,32.6,27579,60656-2020-25,POINT (-87.817934 41.974566)
60619,41,2023-10-08,2023-10-14,13.0,15569.0,21.0,25415.5,303.0,371209,495,605976.4,0.1,0.0,0,240,0.0,391.8,61258,60619-2023-41,POINT (-87.60569 41.744737)
60707,27,2022-07-03,2022-07-09,48.0,4743.0,112.0,11025.4,835.5,4403,0,10235.0,0.0,0.1,0,61,0.0,141.8,43019,60707-2022-27,POINT (-87.808283 41.921777)
60827,40,2021-10-03,2021-10-09,9.0,458.0,32.0,1602.7,835.5,811,0,2837.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-40,POINT (-87.633087 41.650765)
60628,17,2020-04-19,2020-04-25,233.0,644.0,349.0,965.2,599.0,1859,898,2786.1,0.3,0.3,11,40,16.5,59.9,66724,60628-2020-17,POINT (-87.621537 41.694192)
60642,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,20201,60642-2020-10,POINT (-87.657821 41.899935)
60601,14,2021-04-04,2021-04-10,17.0,1041.0,116.0,7093.7,800.0,24724,5451,168477.0,0.0,0.0,0,11,0.0,75.0,14675,60601-2021-14,POINT (-87.622844 41.886262)
60607,49,2020-11-29,2020-12-05,97.0,1665.0,328.0,5626.7,1673.0,28839,5654,97458.7,0.1,0.1,0,5,0.0,16.9,29591,60607-2020-49,POINT (-87.652727 41.876104)
60607,42,2022-10-16,2022-10-22,39.0,8469.0,132.0,28620.2,709.0,181040,2396,611807.6,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-42,POINT (-87.652727 41.876104)
60613,52,2020-12-20,2020-12-26,100.0,2621.0,200.0,5230.2,2383.0,50471,4755,100714.4,0.0,0.1,1,38,2.0,75.8,50113,60613-2020-52,POINT (-87.661343 41.953742)
60616,34,2022-08-21,2022-08-27,90.0,10925.0,165.0,20059.1,894.0,227229,1642,417209.5,0.1,0.1,1,139,1.8,255.2,54464,60616-2022-34,POINT (-87.629531 41.844869)
60618,46,2020-11-08,2020-11-14,539.0,4137.0,571.0,4382.6,3988.0,56243,4225,59582.6,0.1,0.1,3,67,3.2,71.0,94395,60618-2020-46,POINT (-87.703343 41.946699)
60659,39,2022-09-25,2022-10-01,35.0,10706.0,85.0,26069.0,1197.0,199369,2915,485460.7,0.0,0.1,1,126,2.4,306.8,41068,60659-2022-39,POINT (-87.703266 41.990803)
60609,25,2023-06-18,2023-06-24,2.0,17420.0,3.0,28327.5,162.0,344384,263,560019.5,0.0,0.1,0,232,0.0,377.3,61495,60609-2023-25,POINT (-87.653382 41.812017)
60654,18,2020-04-26,2020-05-02,5.0,117.0,26.0,611.4,78.0,416,408,2174.0,0.1,0.1,0,0,0.0,0.0,19135,60654-2020-18,POINT (-87.636354 41.892485)
60602,46,2020-11-08,2020-11-14,4.0,47.0,322.0,3778.1,64.0,1111,5145,89308.7,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-46,POINT (-87.628309 41.883136)
60644,22,2020-05-24,2020-05-30,127.0,1221.0,266.0,2559.1,826.0,5188,1731,10873.6,0.2,0.2,5,74,10.5,155.1,47712,60644-2020-22,POINT (-87.756863 41.881113)
60606,6,2021-02-07,2021-02-13,2.0,256.0,64.0,8255.4,187.0,6326,6030,203998.7,0.0,0.1,0,2,0.0,64.5,3101,60606-2021-6,POINT (-87.63676 41.882634)
60611,2,2021-01-10,2021-01-16,59.0,1801.0,182.0,5554.2,1201.0,36201,3704,111641.9,0.0,0.1,0,11,0.0,33.9,32426,60611-2021-2,POINT (-87.620291 41.894734)
60611,26,2023-06-25,2023-07-01,9.0,9197.0,28.0,28363.0,83.0,167818,256,517541.5,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-26,POINT (-87.620291 41.894734)
60606,51,2021-12-19,2021-12-25,86.0,591.0,2773.0,19058.4,601.0,21880,19381,705578.8,0.2,0.0,0,4,0.0,129.0,3101,60606-2021-51,POINT (-87.63676 41.882634)
60613,18,2023-04-30,2023-05-06,13.0,13472.0,26.0,26883.2,417.0,277676,832,554099.7,0.0,0.1,0,70,0.0,139.7,50113,60613-2023-18,POINT (-87.661343 41.953742)
60827,11,2023-03-12,2023-03-18,2.0,1253.0,7.0,4384.6,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2023-11,POINT (-87.633087 41.650765)
60638,16,2020-04-12,2020-04-18,87.0,249.0,148.0,423.5,360.0,1040,612,1768.8,0.3,0.2,3,6,5.1,10.2,58797,60638-2020-16,POINT (-87.771902 41.787032)
60666,47,2020-11-15,2020-11-21,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-47,POINT (-87.896371 41.979511)
60605,30,2022-07-24,2022-07-30,68.0,6505.0,247.0,23638.2,408.0,123599,1483,449140.6,0.2,0.1,0,15,0.0,54.5,27519,60605-2022-30,POINT (-87.623449 41.867824)
60613,35,2020-08-23,2020-08-29,29.0,673.0,58.0,1343.0,1052.0,14509,2099,28952.6,0.0,0.0,0,30,0.0,59.9,50113,60613-2020-35,POINT (-87.661343 41.953742)
60601,4,2023-01-22,2023-01-28,7.0,5461.0,48.0,37212.9,102.0,102444,695,698085.2,0.1,0.1,0,14,0.0,95.4,14675,60601-2023-4,POINT (-87.622844 41.886262)
60654,13,2020-03-22,2020-03-28,17.0,33.0,89.0,172.5,54.0,118,282,616.7,0.3,0.3,0,0,0.0,0.0,19135,60654-2020-13,POINT (-87.636354 41.892485)
60613,37,2021-09-12,2021-09-18,45.0,4476.0,90.0,8931.8,2306.0,121813,4602,243076.6,0.0,0.0,0,51,0.0,101.8,50113,60613-2021-37,POINT (-87.661343 41.953742)
60827,28,2020-07-05,2020-07-11,3.0,89.0,10.0,311.4,65.0,597,228,2089.1,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-28,POINT (-87.633087 41.650765)
60608,28,2021-07-11,2021-07-17,16.0,8199.0,20.0,10351.6,1433.0,122374,1809,154502.9,0.0,0.1,0,145,0.0,183.1,79205,60608-2021-28,POINT (-87.670366 41.849879)
60827,5,2023-01-29,2023-02-04,2.0,1237.0,7.0,4328.7,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2023-5,POINT (-87.633087 41.650765)
60643,20,2020-05-10,2020-05-16,48.0,633.0,96.0,1269.3,483.0,3328,968,6673.4,0.1,0.2,2,43,4.0,86.2,49870,60643-2020-20,POINT (-87.662381 41.700445)
60657,26,2020-06-21,2020-06-27,19.0,391.0,27.0,558.2,925.0,6501,1320,9280.2,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-26,POINT (-87.658216 41.939715)
60827,25,2023-06-18,2023-06-24,0.0,1276.0,0.0,4465.1,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2023-25,POINT (-87.633087 41.650765)
60605,9,2022-02-27,2022-03-05,12.0,4868.0,44.0,17689.6,1196.0,104778,4346,380747.8,0.0,0.1,0,15,0.0,54.5,27519,60605-2022-9,POINT (-87.623449 41.867824)
60607,34,2020-08-16,2020-08-22,23.0,621.0,78.0,2098.6,786.0,7893,2656,26673.7,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-34,POINT (-87.652727 41.876104)
60609,48,2020-11-22,2020-11-28,230.0,4667.0,374.0,7589.2,2003.0,40424,3257,65735.4,0.1,0.1,1,95,1.6,154.5,61495,60609-2020-48,POINT (-87.653382 41.812017)
60659,50,2022-12-11,2022-12-17,84.0,11289.0,204.0,27488.6,905.0,208981,2204,508865.8,0.1,0.1,1,129,2.4,314.1,41068,60659-2022-50,POINT (-87.703266 41.990803)
60602,11,2023-03-12,2023-03-18,1.0,481.0,80.0,38665.6,16.0,12352,1286,992926.0,0.1,0.0,0,3,0.0,241.2,1244,60602-2023-11,POINT (-87.628309 41.883136)
60613,32,2023-08-06,2023-08-12,13.0,13596.0,26.0,27130.7,84.0,280361,168,559457.6,0.2,0.1,0,70,0.0,139.7,50113,60613-2023-32,POINT (-87.661343 41.953742)
60616,3,2023-01-15,2023-01-21,39.0,12000.0,72.0,22032.9,1339.0,254335,2458,466978.2,0.0,0.1,0,140,0.0,257.1,54464,60616-2023-3,POINT (-87.629531 41.844869)
60827,21,2021-05-23,2021-05-29,4.0,376.0,14.0,1315.7,835.5,807,0,2823.9,0.0,0.1,0,15,0.0,52.5,28577,60827-2021-21,POINT (-87.633087 41.650765)
60629,37,2023-09-10,2023-09-16,32.0,35313.0,29.0,31571.7,306.0,533692,274,477149.8,0.1,0.1,0,359,0.0,321.0,111850,60629-2023-37,POINT (-87.711565 41.777061)
60661,48,2020-11-22,2020-11-28,23.0,465.0,232.0,4684.7,462.0,7688,4654,77453.2,0.0,0.1,0,1,0.0,10.1,9926,60661-2020-48,POINT (-87.644283 41.882786)
60707,36,2022-09-04,2022-09-10,31.0,5114.0,72.0,11887.8,835.5,4404,0,10237.3,0.0,0.1,0,62,0.0,144.1,43019,60707-2022-36,POINT (-87.808283 41.921777)
60630,44,2020-10-25,2020-10-31,206.0,1971.0,359.0,3437.2,1715.0,25137,2991,43835.4,0.1,0.1,0,70,0.0,122.1,57344,60630-2020-44,POINT (-87.759611 41.971261)
60607,17,2023-04-23,2023-04-29,4.0,9133.0,14.0,30864.1,220.0,191977,744,648768.2,0.0,0.1,0,18,0.0,60.8,29591,60607-2023-17,POINT (-87.652727 41.876104)
60619,30,2022-07-24,2022-07-30,131.0,12533.0,214.0,20459.4,1784.0,276265,2912,450986.0,0.1,0.1,1,227,1.6,370.6,61258,60619-2022-30,POINT (-87.60569 41.744737)
60623,43,2020-10-18,2020-10-24,271.0,5149.0,315.0,5988.7,1944.0,34326,2261,39923.7,0.1,0.2,0,164,0.0,190.7,85979,60623-2020-43,POINT (-87.717446 41.850321)
60632,26,2020-06-21,2020-06-27,54.0,3290.0,59.0,3613.8,915.0,11743,1005,12898.9,0.1,0.3,2,89,2.2,97.8,91039,60632-2020-26,POINT (-87.711251 41.810038)
60633,25,2021-06-20,2021-06-26,0.0,1387.0,0.0,10776.2,191.0,15973,1484,124100.7,0.0,0.1,0,16,0.0,124.3,12871,60633-2021-25,POINT (-87.556037 41.653147)
60605,38,2023-09-17,2023-09-23,13.0,7752.0,47.0,28169.6,72.0,139335,262,506322.9,0.1,0.1,0,15,0.0,54.5,27519,60605-2023-38,POINT (-87.623449 41.867824)
60654,45,2020-11-01,2020-11-07,166.0,818.0,868.0,4274.9,1049.0,12581,5482,65748.6,0.2,0.1,1,3,5.2,15.7,19135,60654-2020-45,POINT (-87.636354 41.892485)
60651,34,2020-08-16,2020-08-22,55.0,2279.0,87.0,3605.0,956.0,16781,1512,26544.7,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-34,POINT (-87.741017 41.901964)
60609,38,2021-09-19,2021-09-25,45.0,7987.0,73.0,12988.0,2385.0,106266,3878,172804.3,0.0,0.1,2,161,3.3,261.8,61495,60609-2021-38,POINT (-87.653382 41.812017)
60601,48,2021-11-28,2021-12-04,24.0,1658.0,164.0,11298.1,1546.0,64779,10535,441424.2,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-48,POINT (-87.622844 41.886262)
60601,2,2023-01-08,2023-01-14,18.0,5446.0,123.0,37110.7,137.0,102226,934,696599.7,0.1,0.1,0,14,0.0,95.4,14675,60601-2023-2,POINT (-87.622844 41.886262)
60613,32,2022-08-07,2022-08-13,61.0,12000.0,122.0,23945.9,874.0,243745,1744,486390.8,0.1,0.1,0,65,0.0,129.7,50113,60613-2022-32,POINT (-87.661343 41.953742)
60601,45,2023-11-05,2023-11-11,8.0,5708.0,54.0,38896.1,60.0,105005,409,715536.6,0.2,0.1,0,15,0.0,102.2,14675,60601-2023-45,POINT (-87.622844 41.886262)
60666,32,2020-08-02,2020-08-08,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-32,POINT (-87.896371 41.979511)
60707,16,2021-04-18,2021-04-24,27.0,2253.0,63.0,5237.2,835.5,4388,0,10200.1,0.0,0.1,0,42,0.0,97.6,43019,60707-2021-16,POINT (-87.808283 41.921777)
60645,18,2020-04-26,2020-05-02,115.0,719.0,241.0,1506.3,534.0,2136,1119,4475.0,0.2,0.3,9,37,18.9,77.5,47732,60645-2020-18,POINT (-87.695049 42.008927)
60611,41,2021-10-10,2021-10-16,35.0,2761.0,108.0,8514.8,1787.0,83653,5511,257981.2,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-41,POINT (-87.620291 41.894734)
60611,30,2022-07-24,2022-07-30,91.0,7766.0,281.0,23949.9,549.0,152228,1693,469462.8,0.2,0.1,0,28,0.0,86.4,32426,60611-2022-30,POINT (-87.620291 41.894734)
60616,14,2022-04-03,2022-04-09,56.0,8412.0,103.0,15445.1,2554.0,194943,4689,357930.0,0.0,0.0,0,137,0.0,251.5,54464,60616-2022-14,POINT (-87.629531 41.844869)
60601,31,2023-07-30,2023-08-05,7.0,5602.0,48.0,38173.8,39.0,104372,266,711223.2,0.2,0.1,0,15,0.0,102.2,14675,60601-2023-31,POINT (-87.622844 41.886262)
60628,22,2020-05-24,2020-05-30,54.0,1054.0,81.0,1579.6,999.0,5709,1497,8556.1,0.1,0.2,10,90,15.0,134.9,66724,60628-2020-22,POINT (-87.621537 41.694192)
60827,48,2021-11-28,2021-12-04,16.0,519.0,56.0,1816.1,835.5,811,0,2837.9,0.0,0.1,0,17,0.0,59.5,28577,60827-2021-48,POINT (-87.633087 41.650765)
60661,12,2020-03-15,2020-03-21,30.0,6503.0,76.0,19382.6,21.0,21,212,211.6,0.0,0.0,0,0,0.0,0.0,9926,60661-2020-12,POINT (-87.644283 41.882786)
60605,41,2020-10-04,2020-10-10,19.0,430.0,69.0,1562.6,869.0,11643,3158,42309.0,0.0,0.0,0,4,0.0,14.5,27519,60605-2020-41,POINT (-87.623449 41.867824)
60605,13,2022-03-27,2022-04-02,31.0,4969.0,113.0,18056.6,1068.0,109213,3881,396864.0,0.0,0.0,0,15,0.0,54.5,27519,60605-2022-13,POINT (-87.623449 41.867824)
60610,18,2021-05-02,2021-05-08,34.0,3576.0,87.0,9164.8,1409.0,71104,3611,182229.2,0.0,0.1,0,32,0.0,82.0,39019,60610-2021-18,POINT (-87.63581 41.90455)
60601,25,2022-06-19,2022-06-25,53.0,4781.0,361.0,32579.2,370.0,96458,2521,657294.7,0.1,0.1,0,13,0.0,88.6,14675,60601-2022-25,POINT (-87.622844 41.886262)
60608,18,2020-04-26,2020-05-02,351.0,962.0,443.0,1214.6,960.0,2690,1212,3396.3,0.3,0.3,9,26,11.4,32.8,79205,60608-2020-18,POINT (-87.670366 41.849879)
60657,13,2021-03-28,2021-04-03,203.0,5118.0,290.0,7306.0,3268.0,107065,4665,152836.5,0.1,0.0,0,46,0.0,65.7,70052,60657-2021-13,POINT (-87.658216 41.939715)
60636,23,2020-05-31,2020-06-06,25.0,722.0,78.0,2242.0,308.0,3146,956,9769.3,0.1,0.2,1,46,3.1,142.8,32203,60636-2020-23,POINT (-87.668597 41.77599)
60602,37,2021-09-12,2021-09-18,0.0,124.0,0.0,9967.8,147.0,4308,11817,346302.3,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-37,POINT (-87.628309 41.883136)
60607,44,2021-10-31,2021-11-06,43.0,3262.0,145.0,11023.6,1845.0,99698,6235,336920.0,0.0,0.0,0,11,0.0,37.2,29591,60607-2021-44,POINT (-87.652727 41.876104)
60611,46,2021-11-14,2021-11-20,46.0,2942.0,142.0,9073.0,1998.0,92629,6162,285662.7,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-46,POINT (-87.620291 41.894734)
60611,12,2023-03-19,2023-03-25,16.0,9043.0,49.0,27888.1,309.0,165552,953,510553.3,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-12,POINT (-87.620291 41.894734)
60612,39,2020-09-20,2020-09-26,19.0,1003.0,55.0,2923.3,1350.0,15690,3935,45728.8,0.0,0.1,0,32,0.0,93.3,34311,60612-2020-39,POINT (-87.687011 41.88004)
60613,7,2021-02-14,2021-02-20,27.0,3223.0,54.0,6431.5,1613.0,67417,3219,134530.0,0.0,0.1,0,41,0.0,81.8,50113,60613-2021-7,POINT (-87.661343 41.953742)
60612,24,2020-06-07,2020-06-13,11.0,712.0,32.0,2075.1,527.0,4469,1536,13025.0,0.0,0.2,1,25,2.9,72.9,34311,60612-2020-24,POINT (-87.687011 41.88004)
60827,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,28577,60827-2020-11,POINT (-87.633087 41.650765)
60707,20,2022-05-15,2022-05-21,47.0,4451.0,109.0,10346.6,835.5,4400,0,10228.0,0.0,0.1,0,61,0.0,141.8,43019,60707-2022-20,POINT (-87.808283 41.921777)
60613,25,2020-06-14,2020-06-20,10.0,405.0,20.0,808.2,613.0,4216,1223,8413.0,0.0,0.1,1,28,2.0,55.9,50113,60613-2020-25,POINT (-87.661343 41.953742)
60656,14,2020-03-29,2020-04-04,22.0,49.0,80.0,177.7,144.0,320,522,1160.3,0.1,0.1,2,2,7.3,7.3,27579,60656-2020-14,POINT (-87.817934 41.974566)
60642,20,2020-05-10,2020-05-16,12.0,124.0,59.0,613.8,160.0,804,792,3980.0,0.1,0.1,0,4,0.0,19.8,20201,60642-2020-20,POINT (-87.657821 41.899935)
60610,8,2021-02-21,2021-02-27,50.0,2942.0,128.0,7539.9,1530.0,54668,3921,140106.1,0.0,0.1,0,30,0.0,76.9,39019,60610-2021-8,POINT (-87.63581 41.90455)
60613,32,2020-08-02,2020-08-08,31.0,593.0,62.0,1183.3,1007.0,11245,2010,22439.3,0.0,0.1,0,30,0.0,59.9,50113,60613-2020-32,POINT (-87.661343 41.953742)
60614,34,2020-08-16,2020-08-22,44.0,899.0,62.0,1260.7,1963.0,21115,2753,29611.0,0.0,0.0,1,71,1.4,99.6,71308,60614-2020-34,POINT (-87.652064 41.922605)
60614,47,2020-11-15,2020-11-21,280.0,2958.0,393.0,4148.2,5263.0,59184,7381,82997.7,0.1,0.0,1,76,1.4,106.6,71308,60614-2020-47,POINT (-87.652064 41.922605)
60608,35,2022-08-28,2022-09-03,100.0,18480.0,126.0,23331.9,1716.0,328758,2166,415072.3,0.1,0.1,0,197,0.0,248.7,79205,60608-2022-35,POINT (-87.670366 41.849879)
60608,33,2023-08-13,2023-08-19,29.0,20861.0,37.0,26338.0,177.0,395934,224,499885.1,0.1,0.1,0,203,0.0,256.3,79205,60608-2023-33,POINT (-87.670366 41.849879)
60610,16,2020-04-12,2020-04-18,15.0,111.0,38.0,284.5,144.0,529,369,1355.7,0.1,0.2,0,1,0.0,2.6,39019,60610-2020-16,POINT (-87.63581 41.90455)
60633,27,2020-06-28,2020-07-04,10.0,153.0,78.0,1188.7,199.0,1258,1546,9773.9,0.1,0.1,0,4,0.0,31.1,12871,60633-2020-27,POINT (-87.556037 41.653147)
60661,6,2021-02-07,2021-02-13,13.0,680.0,131.0,6850.7,404.0,12427,4070,125196.5,0.0,0.1,0,1,0.0,10.1,9926,60661-2021-6,POINT (-87.644283 41.882786)
60625,38,2020-09-13,2020-09-19,56.0,2150.0,71.0,2713.2,1315.0,26896,1660,33941.2,0.0,0.1,2,112,2.5,141.3,79243,60625-2020-38,POINT (-87.701816 41.971155)
60827,10,2022-03-06,2022-03-12,2.0,904.0,7.0,3163.4,835.5,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-10,POINT (-87.633087 41.650765)
60606,21,2020-05-17,2020-05-23,0.0,19.0,0.0,612.7,89.0,472,2870,15220.9,0.1,0.2,0,0,0.0,0.0,3101,60606-2020-21,POINT (-87.63676 41.882634)
60601,43,2021-10-24,2021-10-30,22.0,1553.0,150.0,10582.6,1244.0,58296,8477,397247.0,0.0,0.0,0,12,0.0,81.8,14675,60601-2021-43,POINT (-87.622844 41.886262)
60602,36,2023-09-03,2023-09-09,3.0,496.0,241.0,39871.4,8.0,12534,643,1007556.0,0.4,0.0,0,3,0.0,241.2,1244,60602-2023-36,POINT (-87.628309 41.883136)
60605,48,2023-11-26,2023-12-02,19.0,7853.0,69.0,28536.6,107.0,140069,389,508990.2,0.2,0.1,0,15,0.0,54.5,27519,60605-2023-48,POINT (-87.623449 41.867824)
60641,17,2020-04-19,2020-04-25,188.0,498.0,265.0,701.2,607.0,1687,855,2375.3,0.3,0.3,4,15,5.6,21.1,71023,60641-2020-17,POINT (-87.746791 41.946682)
60631,37,2020-09-06,2020-09-12,19.0,603.0,64.0,2042.1,462.0,11316,1565,38321.6,0.0,0.1,0,44,0.0,149.0,29529,60631-2020-37,POINT (-87.813371 41.995019)
60605,6,2023-02-05,2023-02-11,18.0,7401.0,65.0,26894.1,350.0,134324,1272,488113.7,0.1,0.1,0,15,0.0,54.5,27519,60605-2023-6,POINT (-87.623449 41.867824)
60607,10,2023-03-05,2023-03-11,16.0,9042.0,54.0,30556.6,395.0,190029,1335,642185.1,0.0,0.1,0,18,0.0,60.8,29591,60607-2023-10,POINT (-87.652727 41.876104)
60612,12,2022-03-20,2022-03-26,25.0,7618.0,73.0,22202.8,2215.0,177360,6456,516918.8,0.0,0.1,0,101,0.0,294.4,34311,60612-2022-12,POINT (-87.687011 41.88004)
Unknown,39,2020-09-20,2020-09-26,0.0,138.0,0.0,0.0,1749.0,55152,0,0.0,0.0,0.1,0,4,0.0,0.0,0,Unknown-2020-39,
60602,22,2023-05-28,2023-06-03,1.0,486.0,80.0,39067.5,8.0,12496,643,1004502.0,0.1,0.0,0,3,0.0,241.2,1244,60602-2023-22,POINT (-87.628309 41.883136)
60827,45,2022-11-06,2022-11-12,7.0,1176.0,24.0,4115.2,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-45,POINT (-87.633087 41.650765)
60608,6,2021-02-07,2021-02-13,57.0,7284.0,72.0,9196.4,1873.0,81303,2365,102648.8,0.0,0.1,2,131,2.5,165.4,79205,60608-2021-6,POINT (-87.670366 41.849879)
60655,10,2020-03-01,2020-03-07,30.0,6503.0,76.0,19382.6,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,28804,60655-2020-10,POINT (-87.701434 41.696456)
60608,51,2022-12-18,2022-12-24,99.0,19727.0,125.0,24906.3,1477.0,359187,1865,453490.3,0.1,0.1,0,200,0.0,252.5,79205,60608-2022-51,POINT (-87.670366 41.849879)
60609,13,2020-03-22,2020-03-28,46.0,59.0,75.0,95.9,124.0,191,202,310.6,0.3,0.2,0,0,0.0,0.0,61495,60609-2020-13,POINT (-87.653382 41.812017)
60602,40,2020-09-27,2020-10-03,1.0,23.0,80.0,1848.9,45.0,765,3617,61495.2,0.0,0.1,0,0,0.0,0.0,1244,60602-2020-40,POINT (-87.628309 41.883136)
60624,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,8.0,9,22,24.9,0.0,0.0,0,0,0.0,0.0,36158,60624-2020-11,POINT (-87.722735 41.879417)
60827,43,2022-10-23,2022-10-29,8.0,1163.0,28.0,4069.7,835.5,813,0,2844.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-43,POINT (-87.633087 41.650765)
60612,11,2021-03-14,2021-03-20,38.0,3062.0,111.0,8924.3,2206.0,64020,6429,186587.4,0.0,0.1,1,65,2.9,189.4,34311,60612-2021-11,POINT (-87.687011 41.88004)
60612,46,2021-11-14,2021-11-20,54.0,4366.0,157.0,12724.8,2713.0,122120,7907,355920.8,0.0,0.0,1,79,2.9,230.2,34311,60612-2021-46,POINT (-87.687011 41.88004)
60609,30,2023-07-23,2023-07-29,5.0,17447.0,8.0,28371.4,166.0,345184,270,561320.4,0.0,0.1,1,233,1.6,378.9,61495,60609-2023-30,POINT (-87.653382 41.812017)
60637,42,2020-10-11,2020-10-17,46.0,1027.0,97.0,2164.2,4362.0,32173,9192,67798.3,0.0,0.0,0,28,0.0,59.0,47454,60637-2020-42,POINT (-87.604053 41.780991)
60625,15,2020-04-05,2020-04-11,117.0,231.0,148.0,291.5,273.0,698,344,880.8,0.4,0.3,2,5,2.5,6.3,79243,60625-2020-15,POINT (-87.701816 41.971155)
60638,11,2020-03-08,2020-03-14,30.0,6503.0,76.0,19382.6,2.0,2,3,3.4,0.0,0.0,0,0,0.0,0.0,58797,60638-2020-11,POINT (-87.771902 41.787032)
60602,10,2021-03-07,2021-03-13,0.0,96.0,0.0,7717.0,58.0,2055,4662,165192.9,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-10,POINT (-87.628309 41.883136)
